cod_municipio,municipio,estado,ano,producao_kg,valor_producao_mil_reais,preco_medio_kg
2104081,Fernando Falcão,MA,2018,40.0,1.0,25.0
2104305,Godofredo Viana,MA,2018,2904.0,30.0,10.330578512396695
2104628,Governador Luiz Rocha,MA,2018,230.0,4.0,17.391304347826086
2104677,Governador Nunes Freire,MA,2018,155395.0,1321.0,8.50091701792207
2105302,Imperatriz,MA,2018,723.0,24.0,33.19502074688797
2105450,Jatobá,MA,2018,265.0,3.0,11.320754716981131
2105476,Jenipapo dos Vieiras,MA,2018,340.0,8.0,23.529411764705884
2105500,João Lisboa,MA,2018,57.0,1.0,17.54385964912281
2105658,Junco do Maranhão,MA,2018,181110.0,1485.0,8.199436806360776
2106201,Luís Domingues,MA,2018,6523.0,68.0,10.42465123409474
2106326,Maracaçumé,MA,2018,307620.0,2922.0,9.498732202067487
2106375,Maranhãozinho,MA,2018,241561.0,2053.0,8.498888479514491
2106607,Matões,MA,2018,33362.0,399.0,11.959714645404953
2106706,Mirador,MA,2018,527.0,10.0,18.975332068311197
2107100,Morros,MA,2018,4308.0,69.0,16.016713091922007
2107357,Nova Olinda do Maranhão,MA,2018,222995.0,3010.0,13.498060494629925
2107803,Parnarama,MA,2018,38970.0,429.0,11.00846805234796
2108256,Pedro do Rosário,MA,2018,1040.0,17.0,16.346153846153847
2108405,Peri Mirim,MA,2018,1153.0,21.0,18.21335646140503
2109205,Presidente Juscelino,MA,2018,6374.0,121.0,18.983369940382804
2109239,Presidente Médici,MA,2018,7555.0,64.0,8.471211118464593
2109270,Presidente Sarney,MA,2018,8255.0,155.0,18.776499091459723
2109809,Santa Helena,MA,2018,4087.0,78.0,19.084903352092
2110039,Santa Luzia do Paruá,MA,2018,443752.0,3994.0,9.00052281454506
2111763,Senador La Rocque,MA,2018,1050.0,25.0,23.80952380952381
2110500,São Bento,MA,2018,3857.0,67.0,17.371013741249676
2111003,São João Batista,MA,2018,138330.0,1107.0,8.002602472348732
2111300,São Luís,MA,2018,4723.0,66.0,13.974168960406521
2111607,São Raimundo das Mangabeiras,MA,2018,1700.0,36.0,21.176470588235293
2111706,São Vicente Ferrer,MA,2018,880.0,18.0,20.454545454545453
2112308,Tuntum,MA,2018,180.0,2.0,11.11111111111111
2112605,Urbano Santos,MA,2018,70.0,2.0,28.571428571428573
2112803,Viana,MA,2018,208510.0,1668.0,7.999616325356098
2112852,Vila Nova dos Martírios,MA,2018,230.0,5.0,21.73913043478261
2112902,Vitória do Mearim,MA,2018,650.0,9.0,13.846153846153847
2114007,Zé Doca,MA,2018,1512.0,26.0,17.195767195767196
3100203,Abaeté,MG,2018,1600.0,35.0,21.875
3100302,Abre Campo,MG,2018,640.0,10.0,15.625
3100401,Acaiaca,MG,2018,2500.0,28.0,11.2
3101102,Aimorés,MG,2018,2628.0,43.0,16.362252663622527
3101201,Aiuruoca,MG,2018,2375.0,38.0,16.0
3101300,Alagoa,MG,2018,1950.0,29.0,14.871794871794872
3101607,Alfenas,MG,2018,1650.0,25.0,15.151515151515152
3101631,Alfredo Vasconcelos,MG,2018,945.0,18.0,19.047619047619047
3101706,Almenara,MG,2018,300.0,5.0,16.666666666666668
3101904,Alpinópolis,MG,2018,12400.0,139.0,11.209677419354838
3102001,Alterosa,MG,2018,12305.0,146.0,11.865095489638358
3153509,Alto Jequitibá,MG,2018,510.0,6.0,11.764705882352942
3102100,Alto Rio Doce,MG,2018,1825.0,18.0,9.863013698630137
3102308,Alvinópolis,MG,2018,88820.0,947.0,10.662013060121595
3102407,Alvorada de Minas,MG,2018,420.0,5.0,11.904761904761905
3101508,Além Paraíba,MG,2018,4300.0,95.0,22.093023255813954
3102506,Amparo do Serra,MG,2018,1560.0,19.0,12.179487179487179
3102605,Andradas,MG,2018,800.0,11.0,13.75
3102803,Andrelândia,MG,2018,29500.0,367.0,12.440677966101696
3102852,Angelândia,MG,2018,2500.0,30.0,12.0
3102902,Antônio Carlos,MG,2018,10190.0,183.0,17.958783120706574
3103009,Antônio Dias,MG,2018,9286.0,93.0,10.015076459185872
3103504,Araguari,MG,2018,1020.0,13.0,12.745098039215685
3103603,Arantina,MG,2018,36.0,1.0,27.77777777777778
3103702,Araponga,MG,2018,1180.0,11.0,9.322033898305085
3103801,Arapuá,MG,2018,380.0,7.0,18.42105263157895
3104007,Araxá,MG,2018,700.0,13.0,18.571428571428573
3103405,Araçuaí,MG,2018,1700.0,31.0,18.235294117647058
3104205,Arcos,MG,2018,13000.0,156.0,12.0
3104452,Aricanduva,MG,2018,1250.0,15.0,12.0
3104502,Arinos,MG,2018,6250.0,97.0,15.52
3104700,Ataléia,MG,2018,5100.0,51.0,10.0
3104809,Augusto de Lima,MG,2018,280.0,5.0,17.857142857142858
3100500,Açucena,MG,2018,250.0,4.0,16.0
3104908,Baependi,MG,2018,5268.0,61.0,11.579347000759302
3105004,Baldim,MG,2018,260.0,5.0,19.23076923076923
3105103,Bambuí,MG,2018,51550.0,619.0,12.007759456838022
3105202,Bandeira,MG,2018,510.0,8.0,15.686274509803921
3105301,Bandeira do Sul,MG,2018,300.0,5.0,16.666666666666668
3105608,Barbacena,MG,2018,12155.0,134.0,11.02426984779926
3105707,Barra Longa,MG,2018,11000.0,122.0,11.090909090909092
3105400,Barão de Cocais,MG,2018,33600.0,370.0,11.011904761904763
3105509,Barão do Monte Alto,MG,2018,1800.0,18.0,10.0
3106002,Bela Vista de Minas,MG,2018,38000.0,338.0,8.894736842105264
3106101,Belmiro Braga,MG,2018,1150.0,16.0,13.91304347826087
3106309,Belo Oriente,MG,2018,45000.0,450.0,10.0
3106408,Belo Vale,MG,2018,6500.0,78.0,12.0
3106507,Berilo,MG,2018,7580.0,77.0,10.158311345646437
3106705,Betim,MG,2018,2100.0,32.0,15.238095238095237
3106804,Bias Fortes,MG,2018,1800.0,23.0,12.777777777777779
3106903,Bicas,MG,2018,130.0,2.0,15.384615384615385
3107000,Biquinhas,MG,2018,300.0,8.0,26.666666666666668
3107109,Boa Esperança,MG,2018,10565.0,130.0,12.304779933743493
3107208,Bocaina de Minas,MG,2018,9275.0,139.0,14.986522911051212
3107307,Bocaiúva,MG,2018,193000.0,1834.0,9.50259067357513
3107406,Bom Despacho,MG,2018,10500.0,116.0,11.047619047619047
3107505,Bom Jardim de Minas,MG,2018,1400.0,17.0,12.142857142857142
3107604,Bom Jesus da Penha,MG,2018,795.0,7.0,8.80503144654088
3107703,Bom Jesus do Amparo,MG,2018,2100.0,26.0,12.380952380952381
3107802,Bom Jesus do Galho,MG,2018,4500.0,47.0,10.444444444444445
3107901,Bom Repouso,MG,2018,850.0,17.0,20.0
3108107,Bonfim,MG,2018,350.0,7.0,20.0
3108255,Bonito de Minas,MG,2018,1400.0,21.0,15.0
3108305,Borda da Mata,MG,2018,2050.0,25.0,12.195121951219512
3108404,Botelhos,MG,2018,3500.0,43.0,12.285714285714286
3108503,Botumirim,MG,2018,800.0,7.0,8.75
3108552,Brasilândia de Minas,MG,2018,280.0,4.0,14.285714285714286
3108602,Brasília de Minas,MG,2018,4072.0,48.0,11.787819253438114
3108909,Brazópolis,MG,2018,250.0,3.0,12.0
3108800,Braúnas,MG,2018,3300.0,34.0,10.303030303030303
3109006,Brumadinho,MG,2018,1750.0,32.0,18.285714285714285
3109105,Bueno Brandão,MG,2018,6000.0,72.0,12.0
3109204,Buenópolis,MG,2018,50.0,1.0,20.0
3109253,Bugre,MG,2018,6446.0,64.0,9.928637914986037
3109303,Buritis,MG,2018,1350.0,15.0,11.11111111111111
3109402,Buritizeiro,MG,2018,17500.0,210.0,12.0
3109501,Cabo Verde,MG,2018,2240.0,31.0,13.839285714285714
3109709,Cachoeira de Minas,MG,2018,2900.0,44.0,15.172413793103448
3109907,Caetanópolis,MG,2018,350.0,5.0,14.285714285714286
3110004,Caeté,MG,2018,9554.0,155.0,16.223571279045427
3110301,Caldas,MG,2018,1800.0,25.0,13.88888888888889
3110400,Camacho,MG,2018,10500.0,110.0,10.476190476190476
3110509,Camanducaia,MG,2018,3510.0,79.0,22.507122507122507
3110707,Cambuquira,MG,2018,3200.0,35.0,10.9375
3110608,Cambuí,MG,2018,800.0,16.0,20.0
3110905,Campanha,MG,2018,3000.0,50.0,16.666666666666668
3110806,Campanário,MG,2018,175.0,2.0,11.428571428571429
3111002,Campestre,MG,2018,36000.0,396.0,11.0
3111101,Campina Verde,MG,2018,1580.0,32.0,20.253164556962027
3111150,Campo Azul,MG,2018,45.0,1.0,22.22222222222222
3111200,Campo Belo,MG,2018,2445.0,25.0,10.224948875255624
3111309,Campo do Meio,MG,2018,750.0,17.0,22.666666666666668
3111507,Campos Altos,MG,2018,1680.0,15.0,8.928571428571429
3111606,Campos Gerais,MG,2018,15650.0,172.0,10.99041533546326
3111903,Cana Verde,MG,2018,1010.0,12.0,11.881188118811881
3111705,Canaã,MG,2018,1570.0,16.0,10.19108280254777
3112000,Candeias,MG,2018,12000.0,108.0,9.0
3112059,Cantagalo,MG,2018,1900.0,17.0,8.947368421052632
3112307,Capelinha,MG,2018,15000.0,210.0,14.0
3112604,Capinópolis,MG,2018,17000.0,218.0,12.823529411764707
3112802,Capitólio,MG,2018,750.0,9.0,12.0
3113206,Carandaí,MG,2018,16500.0,157.0,9.515151515151516
3113305,Carangola,MG,2018,2850.0,21.0,7.368421052631579
3113404,Caratinga,MG,2018,9830.0,118.0,12.004069175991862
3113008,Caraí,MG,2018,5000.0,50.0,10.0
3113503,Carbonita,MG,2018,25000.0,275.0,11.0
3113909,Carmo da Cachoeira,MG,2018,1400.0,23.0,16.428571428571427
3114006,Carmo da Mata,MG,2018,1200.0,11.0,9.166666666666666
3114105,Carmo de Minas,MG,2018,1015.0,17.0,16.748768472906406
3114204,Carmo do Cajuru,MG,2018,2610.0,25.0,9.578544061302683
3113800,Carmésia,MG,2018,3000.0,33.0,11.0
3114501,Carmópolis de Minas,MG,2018,6700.0,87.0,12.985074626865671
3114600,Carrancas,MG,2018,2030.0,17.0,8.374384236453203
3114808,Carvalhos,MG,2018,407.0,7.0,17.1990171990172
3114709,Carvalhópolis,MG,2018,9900.0,83.0,8.383838383838384
3114907,Casa Grande,MG,2018,150.0,3.0,20.0
3115003,Cascalho Rico,MG,2018,118.0,2.0,16.949152542372882
3115359,Catas Altas,MG,2018,13614.0,150.0,11.018069634200089
3115458,Catuji,MG,2018,20000.0,201.0,10.05
3115508,Caxambu,MG,2018,290.0,3.0,10.344827586206897
3115607,Cedro do Abaeté,MG,2018,4010.0,32.0,7.980049875311721
3115706,Central de Minas,MG,2018,700.0,11.0,15.714285714285714
3116159,Chapada Gaúcha,MG,2018,18000.0,226.0,12.555555555555555
3116100,Chapada do Norte,MG,2018,9618.0,106.0,11.021002287377833
3116407,Claraval,MG,2018,650.0,6.0,9.23076923076923
3116506,Claro dos Poções,MG,2018,1150.0,21.0,18.26086956521739
3116605,Cláudio,MG,2018,17050.0,171.0,10.029325513196481
3116704,Coimbra,MG,2018,2900.0,30.0,10.344827586206897
3116803,Coluna,MG,2018,7600.0,84.0,11.052631578947368
3116902,Comendador Gomes,MG,2018,210.0,4.0,19.047619047619047
3117009,Comercinho,MG,2018,202.0,4.0,19.801980198019802
3117108,Conceição da Aparecida,MG,2018,660.0,6.0,9.090909090909092
3117207,Conceição das Pedras,MG,2018,350.0,7.0,20.0
3117405,Conceição de Ipanema,MG,2018,295.0,7.0,23.728813559322035
3117504,Conceição do Mato Dentro,MG,2018,2980.0,33.0,11.073825503355705
3117603,Conceição do Pará,MG,2018,1150.0,16.0,13.91304347826087
3117702,Conceição do Rio Verde,MG,2018,1100.0,12.0,10.909090909090908
3117801,Conceição dos Ouros,MG,2018,530.0,7.0,13.20754716981132
3118007,Congonhas,MG,2018,230.0,5.0,21.73913043478261
3118106,Congonhas do Norte,MG,2018,300.0,4.0,13.333333333333334
3118304,Conselheiro Lafaiete,MG,2018,1200.0,16.0,13.333333333333334
3118403,Conselheiro Pena,MG,2018,6500.0,107.0,16.46153846153846
3118502,Consolação,MG,2018,60.0,1.0,16.666666666666668
3118700,Coqueiral,MG,2018,22045.0,242.0,10.977545928782037
3118809,Coração de Jesus,MG,2018,1020.0,11.0,10.784313725490197
3118908,Cordisburgo,MG,2018,420.0,6.0,14.285714285714286
3119203,Coroaci,MG,2018,290.0,4.0,13.793103448275861
3119302,Coromandel,MG,2018,980.0,18.0,18.367346938775512
3119401,Coronel Fabriciano,MG,2018,20805.0,208.0,9.997596731554914
3119500,Coronel Murta,MG,2018,1800.0,28.0,15.555555555555555
3119708,Coronel Xavier Chaves,MG,2018,250.0,3.0,12.0
3120201,Cristais,MG,2018,3765.0,34.0,9.03054448871182
3120409,Cristiano Otoni,MG,2018,150.0,3.0,20.0
3120508,Cristina,MG,2018,1010.0,15.0,14.851485148514852
3120300,Cristália,MG,2018,130.0,1.0,7.6923076923076925
3120706,Cruzeiro da Fortaleza,MG,2018,5500.0,83.0,15.090909090909092
3120805,Cruzília,MG,2018,2100.0,36.0,17.142857142857142
3120839,Cuparaque,MG,2018,450.0,7.0,15.555555555555555
3120870,Curral de Dentro,MG,2018,506.0,9.0,17.786561264822133
3120904,Curvelo,MG,2018,3116.0,41.0,13.157894736842104
3115102,Cássia,MG,2018,1500.0,14.0,9.333333333333334
3119807,Córrego Danta,MG,2018,3150.0,50.0,15.873015873015873
3119955,Córrego Fundo,MG,2018,8500.0,89.0,10.470588235294118
3120003,Córrego Novo,MG,2018,1692.0,17.0,10.047281323877069
3119906,Córrego do Bom Jesus,MG,2018,1800.0,36.0,20.0
3117836,Cônego Marinho,MG,2018,4000.0,48.0,12.0
3121001,Datas,MG,2018,1692.0,36.0,21.27659574468085
3121100,Delfim Moreira,MG,2018,7300.0,120.0,16.438356164383563
3121209,Delfinópolis,MG,2018,155.0,2.0,12.903225806451612
3121308,Descoberto,MG,2018,20.0,0.0,0.0
3121407,Desterro de Entre Rios,MG,2018,1150.0,17.0,14.782608695652174
3121605,Diamantina,MG,2018,3150.0,30.0,9.523809523809524
3121704,Diogo de Vasconcelos,MG,2018,80030.0,1601.0,20.004998125702862
3121803,Dionísio,MG,2018,940.0,15.0,15.957446808510639
3122009,Divino,MG,2018,1520.0,17.0,11.18421052631579
3122108,Divino das Laranjeiras,MG,2018,550.0,8.0,14.545454545454545
3122207,Divinolândia de Minas,MG,2018,4500.0,43.0,9.555555555555555
3122306,Divinópolis,MG,2018,1924.0,17.0,8.835758835758837
3122355,Divisa Alegre,MG,2018,870.0,10.0,11.494252873563218
3122454,Divisópolis,MG,2018,1200.0,24.0,20.0
3122603,Dom Joaquim,MG,2018,9340.0,98.0,10.492505353319057
3122702,Dom Silvério,MG,2018,16360.0,180.0,11.00244498777506
3122801,Dom Viçoso,MG,2018,1780.0,27.0,15.168539325842696
3122900,Dona Euzébia,MG,2018,40.0,1.0,25.0
3123106,Dores de Guanhães,MG,2018,12000.0,134.0,11.166666666666666
3123403,Doresópolis,MG,2018,750.0,8.0,10.666666666666666
3123601,Elói Mendes,MG,2018,1400.0,21.0,15.0
3123809,Engenheiro Navarro,MG,2018,4617.0,55.0,11.912497292614251
3123858,Entre Folhas,MG,2018,800.0,14.0,17.5
3123908,Entre Rios de Minas,MG,2018,9280.0,111.0,11.961206896551724
3124005,Ervália,MG,2018,6052.0,71.0,11.73165895571712
3124104,Esmeraldas,MG,2018,2100.0,42.0,20.0
3124203,Espera Feliz,MG,2018,950.0,13.0,13.68421052631579
3124500,Estiva,MG,2018,850.0,17.0,20.0
3124609,Estrela Dalva,MG,2018,400.0,9.0,22.5
3124708,Estrela do Indaiá,MG,2018,900.0,17.0,18.88888888888889
3124807,Estrela do Sul,MG,2018,620.0,12.0,19.35483870967742
3125101,Extrema,MG,2018,400.0,9.0,22.5
3125200,Fama,MG,2018,105.0,3.0,28.571428571428573
3125606,Felisburgo,MG,2018,149.0,1.0,6.7114093959731544
3125705,Felixlândia,MG,2018,1040.0,19.0,18.26923076923077
3125408,Felício dos Santos,MG,2018,1400.0,15.0,10.714285714285714
3125903,Ferros,MG,2018,11670.0,121.0,10.36846615252785
3125952,Fervedouro,MG,2018,124.0,1.0,8.064516129032258
3126000,Florestal,MG,2018,980.0,15.0,15.306122448979592
3126109,Formiga,MG,2018,35000.0,368.0,10.514285714285714
3126208,Formoso,MG,2018,230.0,4.0,17.391304347826086
3126406,Fortuna de Minas,MG,2018,2100.0,29.0,13.80952380952381
3126505,Francisco Badaró,MG,2018,9830.0,118.0,12.004069175991862
3126604,Francisco Dumont,MG,2018,320.0,5.0,15.625
3126703,Francisco Sá,MG,2018,10146.0,91.0,8.969051843090874
3126752,Franciscópolis,MG,2018,115.0,1.0,8.695652173913043
3126802,Frei Gaspar,MG,2018,5800.0,61.0,10.517241379310345
3126950,Frei Lagonegro,MG,2018,4150.0,50.0,12.048192771084338
3127107,Frutal,MG,2018,7000.0,51.0,7.285714285714286
3127339,Gameleiras,MG,2018,1500.0,30.0,20.0
3127354,Glaucilândia,MG,2018,1337.0,16.0,11.967090501121914
3127388,Goianá,MG,2018,150.0,2.0,13.333333333333334
3127503,Gonzaga,MG,2018,100.0,2.0,20.0
3127404,Gonçalves,MG,2018,390.0,10.0,25.641025641025642
3127800,Grão Mogol,MG,2018,626.0,8.0,12.779552715654953
3128006,Guanhães,MG,2018,11500.0,128.0,11.130434782608695
3128105,Guapé,MG,2018,22500.0,249.0,11.066666666666666
3128204,Guaraciaba,MG,2018,25206.0,240.0,9.52154248988336
3128253,Guaraciama,MG,2018,41300.0,289.0,6.9975786924939465
3128402,Guarani,MG,2018,1339.0,27.0,20.164301717699775
3128303,Guaranésia,MG,2018,1330.0,19.0,14.285714285714286
3128709,Guaxupé,MG,2018,1700.0,24.0,14.117647058823529
3128907,Guimarânia,MG,2018,4600.0,55.0,11.956521739130435
3129103,Gurinhatã,MG,2018,2500.0,50.0,20.0
3129202,Heliodora,MG,2018,1900.0,57.0,30.0
3129400,Ibertioga,MG,2018,7400.0,81.0,10.945945945945946
3129657,Ibiracatu,MG,2018,200.0,3.0,15.0
3129707,Ibiraci,MG,2018,420.0,4.0,9.523809523809524
3130002,Ibituruna,MG,2018,615.0,6.0,9.75609756097561
3129509,Ibiá,MG,2018,125.0,2.0,16.0
3130051,Icaraí de Minas,MG,2018,1250.0,18.0,14.4
3130309,Iguatama,MG,2018,1900.0,20.0,10.526315789473685
3130408,Ijaci,MG,2018,300.0,3.0,10.0
3130507,Ilicínea,MG,2018,26700.0,256.0,9.588014981273409
3130606,Inconfidentes,MG,2018,1550.0,19.0,12.258064516129032
3130655,Indaiabira,MG,2018,800.0,8.0,10.0
3130903,Inhapim,MG,2018,650.0,9.0,13.846153846153847
3131000,Inhaúma,MG,2018,220.0,3.0,13.636363636363637
3131109,Inimutaba,MG,2018,200.0,3.0,15.0
3131158,Ipaba,MG,2018,3211.0,32.0,9.965742759265027
3131208,Ipanema,MG,2018,251.0,3.0,11.952191235059761
3131307,Ipatinga,MG,2018,3211.0,32.0,9.965742759265027
3131406,Ipiaçu,MG,2018,160.0,6.0,37.5
3131703,Itabira,MG,2018,29265.0,351.0,11.993849308047155
3131802,Itabirinha,MG,2018,250.0,4.0,16.0
3131901,Itabirito,MG,2018,3375.0,51.0,15.11111111111111
3132008,Itacambira,MG,2018,1415.0,13.0,9.187279151943462
3132107,Itacarambi,MG,2018,400.0,6.0,15.0
3132206,Itaguara,MG,2018,1550.0,22.0,14.193548387096774
3132305,Itaipé,MG,2018,20000.0,201.0,10.05
3132404,Itajubá,MG,2018,3200.0,42.0,13.125
3132503,Itamarandiba,MG,2018,315000.0,3780.0,12.0
3132602,Itamarati de Minas,MG,2018,100.0,2.0,20.0
3132701,Itambacuri,MG,2018,4500.0,47.0,10.444444444444445
3132800,Itambé do Mato Dentro,MG,2018,600.0,10.0,16.666666666666668
3132909,Itamogi,MG,2018,115.0,2.0,17.391304347826086
3133006,Itamonte,MG,2018,22500.0,387.0,17.2
3133105,Itanhandu,MG,2018,1100.0,17.0,15.454545454545455
3133303,Itaobim,MG,2018,150.0,3.0,20.0
3133501,Itapecerica,MG,2018,50000.0,525.0,10.5
3133600,Itapeva,MG,2018,1300.0,33.0,25.384615384615383
3133709,Itatiaiuçu,MG,2018,1100.0,17.0,15.454545454545455
3133808,Itaúna,MG,2018,5850.0,82.0,14.017094017094017
3134004,Itinga,MG,2018,270.0,4.0,14.814814814814815
3134103,Itueta,MG,2018,2206.0,35.0,15.86582048957389
3134202,Ituiutaba,MG,2018,4000.0,88.0,22.0
3134400,Iturama,MG,2018,200.0,6.0,30.0
3134608,Jaboticatubas,MG,2018,2900.0,52.0,17.93103448275862
3134806,Jacuí,MG,2018,1000.0,14.0,14.0
3135076,Jampruca,MG,2018,700.0,12.0,17.142857142857142
3135100,Janaúba,MG,2018,7900.0,111.0,14.050632911392405
3135209,Januária,MG,2018,40000.0,600.0,15.0
3135357,Japonvar,MG,2018,1320.0,14.0,10.606060606060606
3135050,Jaíba,MG,2018,130.0,2.0,15.384615384615385
3135407,Jeceaba,MG,2018,2050.0,19.0,9.268292682926829
3135456,Jenipapo de Minas,MG,2018,1200.0,22.0,18.333333333333332
3135605,Jequitaí,MG,2018,1050.0,10.0,9.523809523809524
3135704,Jequitibá,MG,2018,350.0,9.0,25.714285714285715
3135803,Jequitinhonha,MG,2018,4622.0,65.0,14.063176114236262
3135902,Jesuânia,MG,2018,375.0,11.0,29.333333333333332
3136108,Joanésia,MG,2018,13589.0,136.0,10.008094782544704
3136405,Joaquim Felício,MG,2018,1900.0,27.0,14.210526315789474
3136520,José Gonçalves de Minas,MG,2018,1890.0,25.0,13.227513227513228
3136207,João Monlevade,MG,2018,66732.0,767.0,11.493736138584188
3136306,João Pinheiro,MG,2018,2400.0,34.0,14.166666666666666
3136702,Juiz de Fora,MG,2018,12600.0,227.0,18.015873015873016
3136801,Juramento,MG,2018,18030.0,144.0,7.9866888519134775
3136959,Juvenília,MG,2018,280.0,6.0,21.428571428571427
3137007,Ladainha,MG,2018,6200.0,65.0,10.483870967741936
3137536,Lagoa Grande,MG,2018,8690.0,130.0,14.959723820483314
3137601,Lagoa Santa,MG,2018,150.0,3.0,20.0
3137205,Lagoa da Prata,MG,2018,750.0,14.0,18.666666666666668
3137304,Lagoa dos Patos,MG,2018,500.0,8.0,16.0
3137700,Lajinha,MG,2018,1100.0,12.0,10.909090909090908
3137809,Lambari,MG,2018,7000.0,140.0,20.0
3137908,Lamim,MG,2018,250.0,4.0,16.0
3138104,Lassance,MG,2018,1000.0,12.0,12.0
3138203,Lavras,MG,2018,30350.0,307.0,10.115321252059308
3138302,Leandro Ferreira,MG,2018,1120.0,10.0,8.928571428571429
3138351,Leme do Prado,MG,2018,19000.0,171.0,9.0
3138401,Leopoldina,MG,2018,820.0,16.0,19.51219512195122
3138500,Liberdade,MG,2018,3280.0,42.0,12.804878048780488
3138609,Lima Duarte,MG,2018,6050.0,68.0,11.239669421487603
3138708,Luminárias,MG,2018,230.0,3.0,13.043478260869565
3138807,Luz,MG,2018,3650.0,44.0,12.054794520547945
3139003,Machado,MG,2018,1880.0,30.0,15.957446808510639
3139201,Malacacheta,MG,2018,15500.0,163.0,10.516129032258064
3139508,Manhumirim,MG,2018,1800.0,20.0,11.11111111111111
3139805,Mar de Espanha,MG,2018,416.0,8.0,19.23076923076923
3139904,Maria da Fé,MG,2018,500.0,7.0,14.0
3140001,Mariana,MG,2018,3700.0,67.0,18.10810810810811
3140100,Marilac,MG,2018,590.0,9.0,15.254237288135593
3140308,Marliéria,MG,2018,2645.0,26.0,9.829867674858223
3140407,Marmelópolis,MG,2018,1100.0,13.0,11.818181818181818
3140605,Materlândia,MG,2018,2000.0,40.0,20.0
3140704,Mateus Leme,MG,2018,4050.0,47.0,11.604938271604938
3140852,Matias Cardoso,MG,2018,1210.0,15.0,12.396694214876034
3140902,Matipó,MG,2018,4300.0,77.0,17.906976744186046
3141009,Mato Verde,MG,2018,500.0,6.0,12.0
3141306,Medeiros,MG,2018,1125.0,12.0,10.666666666666666
3141405,Medina,MG,2018,445.0,10.0,22.471910112359552
3141801,Minas Novas,MG,2018,5000.0,60.0,12.0
3142007,Mirabela,MG,2018,5500.0,61.0,11.090909090909092
3142106,Miradouro,MG,2018,115.0,1.0,8.695652173913043
3142254,Miravânia,MG,2018,800.0,14.0,17.5
3142205,Miraí,MG,2018,200.0,5.0,25.0
3142403,Moema,MG,2018,480.0,11.0,22.916666666666668
3142700,Montalvânia,MG,2018,600.0,9.0,15.0
3142809,Monte Alegre de Minas,MG,2018,3980.0,36.0,9.045226130653266
3143005,Monte Belo,MG,2018,3000.0,42.0,14.0
3143104,Monte Carmelo,MG,2018,350.0,6.0,17.142857142857142
3143401,Monte Sião,MG,2018,600.0,11.0,18.333333333333332
3143302,Montes Claros,MG,2018,11150.0,134.0,12.01793721973094
3143450,Montezuma,MG,2018,450.0,5.0,11.11111111111111
3143500,Morada Nova de Minas,MG,2018,350.0,9.0,25.714285714285715
3143807,Munhoz,MG,2018,110.0,2.0,18.181818181818183
3143906,Muriaé,MG,2018,6500.0,65.0,10.0
3144003,Mutum,MG,2018,36191.0,318.0,8.786714929126026
3144102,Muzambinho,MG,2018,31200.0,390.0,12.5
